Gamma     = 0.99 , alpha    = 0.1 , episodes            = 500
n actions = 5    , n states = 605 , n state action pair = 3025

row	 	 x	 	y	 	theta	 	actions	 	best action	 	Q Table Values
857	 	-2	 	-4	 	1.571	 	2	 	0	 	-0.2997
858	 	-2	 	-4	 	1.571	 	3	 	2	 	-0.3246
859	 	-2	 	-4	 	1.571	 	4	 	0	 	-0.2987
860	 	-2	 	-4	 	3.142	 	0	 	0	 	-0.2997
861	 	-2	 	-4	 	3.142	 	1	 	1	 	-0.2908
862	 	-2	 	-4	 	3.142	 	2	 	0	 	-0.2996
863	 	-2	 	-4	 	3.142	 	3	 	2	 	-0.2177
864	 	-2	 	-4	 	3.142	 	4	 	0	 	-0.2107
865	 	-2	 	-4	 	4.712	 	0	 	0	 	-1.749
866	 	-2	 	-4	 	4.712	 	1	 	1	 	-1.73
867	 	-2	 	-4	 	4.712	 	2	 	0	 	-1.8
868	 	-2	 	-4	 	4.712	 	3	 	2	 	-3.532
869	 	-2	 	-4	 	4.712	 	4	 	0	 	-1.823
870	 	-2	 	-4	 	6.283	 	0	 	0	 	-1.775
871	 	-2	 	-4	 	6.283	 	1	 	1	 	-1.751
872	 	-2	 	-4	 	6.283	 	2	 	0	 	-1.85
873	 	-2	 	-4	 	6.283	 	3	 	2	 	-1.826
874	 	-2	 	-4	 	6.283	 	4	 	0	 	-1.958
875	 	-2	 	-3	 	0	 	0	 	0	 	-0.2997
876	 	-2	 	-3	 	0	 	1	 	1	 	-0.2997
877	 	-2	 	-3	 	0	 	2	 	0	 	-0.2997
878	 	-2	 	-3	 	0	 	3	 	2	 	-1
879	 	-2	 	-3	 	0	 	4	 	0	 	-0.2998
880	 	-2	 	-3	 	1.571	 	0	 	0	 	-0.2898
881	 	-2	 	-3	 	1.571	 	1	 	1	 	-0.2898
882	 	-2	 	-3	 	1.571	 	2	 	0	 	-0.3006
883	 	-2	 	-3	 	1.571	 	3	 	2	 	-0.2098
884	 	-2	 	-3	 	1.571	 	4	 	0	 	-0.2974
885	 	-2	 	-3	 	3.142	 	0	 	0	 	-0.1999
886	 	-2	 	-3	 	3.142	 	1	 	1	 	-0.2927
887	 	-2	 	-3	 	3.142	 	2	 	0	 	-0.1999
888	 	-2	 	-3	 	3.142	 	3	 	2	 	-0.2088
889	 	-2	 	-3	 	3.142	 	4	 	0	 	-0.3902
890	 	-2	 	-3	 	4.712	 	0	 	0	 	-1.569
891	 	-2	 	-3	 	4.712	 	1	 	1	 	-1.567
892	 	-2	 	-3	 	4.712	 	2	 	0	 	-1.534
893	 	-2	 	-3	 	4.712	 	3	 	2	 	-3.517
894	 	-2	 	-3	 	4.712	 	4	 	0	 	-1.504
895	 	-2	 	-3	 	6.283	 	0	 	0	 	-1.388
896	 	-2	 	-3	 	6.283	 	1	 	1	 	-1.106
897	 	-2	 	-3	 	6.283	 	2	 	0	 	-1.353
898	 	-2	 	-3	 	6.283	 	3	 	2	 	-1.402
899	 	-2	 	-3	 	6.283	 	4	 	0	 	-4.15
900	 	-2	 	-2	 	0	 	0	 	0	 	-0.2997
901	 	-2	 	-2	 	0	 	1	 	1	 	-0.3895
902	 	-2	 	-2	 	0	 	2	 	0	 	-0.2997
903	 	-2	 	-2	 	0	 	3	 	2	 	-1
904	 	-2	 	-2	 	0	 	4	 	0	 	-0.3024
905	 	-2	 	-2	 	1.571	 	0	 	0	 	-0.2997
906	 	-2	 	-2	 	1.571	 	1	 	1	 	-0.2819
907	 	-2	 	-2	 	1.571	 	2	 	0	 	-0.3077
908	 	-2	 	-2	 	1.571	 	3	 	2	 	-0.3264
909	 	-2	 	-2	 	1.571	 	4	 	0	 	-0.282
910	 	-2	 	-2	 	3.142	 	0	 	0	 	-0.1999
911	 	-2	 	-2	 	3.142	 	1	 	1	 	-0.2088
912	 	-2	 	-2	 	3.142	 	2	 	0	 	-0.1999
913	 	-2	 	-2	 	3.142	 	3	 	2	 	-0.2196
914	 	-2	 	-2	 	3.142	 	4	 	0	 	-0.2741
915	 	-2	 	-2	 	4.712	 	0	 	0	 	-1.085
916	 	-2	 	-2	 	4.712	 	1	 	1	 	-1.092
917	 	-2	 	-2	 	4.712	 	2	 	0	 	-0.8754
918	 	-2	 	-2	 	4.712	 	3	 	2	 	-3.487
919	 	-2	 	-2	 	4.712	 	4	 	0	 	-1.078
920	 	-2	 	-2	 	6.283	 	0	 	0	 	-1.015
921	 	-2	 	-2	 	6.283	 	1	 	1	 	-0.7971
922	 	-2	 	-2	 	6.283	 	2	 	0	 	-1.083
923	 	-2	 	-2	 	6.283	 	3	 	2	 	-1.006
924	 	-2	 	-2	 	6.283	 	4	 	0	 	-2.749
925	 	-2	 	-1	 	0	 	0	 	0	 	-0.2997
926	 	-2	 	-1	 	0	 	1	 	1	 	-0.2809
927	 	-2	 	-1	 	0	 	2	 	0	 	-0.3096
928	 	-2	 	-1	 	0	 	3	 	2	 	-1.9
929	 	-2	 	-1	 	0	 	4	 	0	 	-0.1999
930	 	-2	 	-1	 	1.571	 	0	 	0	 	-0.1999
931	 	-2	 	-1	 	1.571	 	1	 	1	 	-0.1999
932	 	-2	 	-1	 	1.571	 	2	 	0	 	-0.2177
933	 	-2	 	-1	 	1.571	 	3	 	2	 	-0.1999
934	 	-2	 	-1	 	1.571	 	4	 	0	 	-0.19
935	 	-2	 	-1	 	3.142	 	0	 	0	 	-0.1999
936	 	-2	 	-1	 	3.142	 	1	 	1	 	-0.2009
937	 	-2	 	-1	 	3.142	 	2	 	0	 	-0.1855
938	 	-2	 	-1	 	3.142	 	3	 	2	 	-0.1099
939	 	-2	 	-1	 	3.142	 	4	 	0	 	-0.1542
940	 	-2	 	-1	 	4.712	 	0	 	0	 	-0.7384
941	 	-2	 	-1	 	4.712	 	1	 	1	 	-0.7367
942	 	-2	 	-1	 	4.712	 	2	 	0	 	1.379
943	 	-2	 	-1	 	4.712	 	3	 	2	 	-5.302
944	 	-2	 	-1	 	4.712	 	4	 	0	 	-0.7102
945	 	-2	 	-1	 	6.283	 	0	 	0	 	-0.7795
946	 	-2	 	-1	 	6.283	 	1	 	1	 	-0.6183
947	 	-2	 	-1	 	6.283	 	2	 	0	 	-0.7366
948	 	-2	 	-1	 	6.283	 	3	 	2	 	-0.7505
949	 	-2	 	-1	 	6.283	 	4	 	0	 	-1
950	 	-2	 	0	 	0	 	0	 	0	 	-0.1999
951	 	-2	 	0	 	0	 	1	 	1	 	2.811
952	 	-2	 	0	 	0	 	2	 	0	 	-0.1099
953	 	-2	 	0	 	0	 	3	 	2	 	-1
954	 	-2	 	0	 	0	 	4	 	0	 	-0.1
955	 	-2	 	0	 	1.571	 	0	 	0	 	-0.1999
956	 	-2	 	0	 	1.571	 	1	 	1	 	-0.1999
957	 	-2	 	0	 	1.571	 	2	 	0	 	-0.1999
958	 	-2	 	0	 	1.571	 	3	 	2	 	0.0201
959	 	-2	 	0	 	1.571	 	4	 	0	 	-0.1712
960	 	-2	 	0	 	3.142	 	0	 	0	 	-0.1
961	 	-2	 	0	 	3.142	 	1	 	1	 	-0.19
962	 	-2	 	0	 	3.142	 	2	 	0	 	-0.1
963	 	-2	 	0	 	3.142	 	3	 	2	 	-0.1
964	 	-2	 	0	 	3.142	 	4	 	0	 	0.4781
965	 	-2	 	0	 	4.712	 	0	 	0	 	-0.499
966	 	-2	 	0	 	4.712	 	1	 	1	 	-0.4976
967	 	-2	 	0	 	4.712	 	2	 	0	 	-0.4976
968	 	-2	 	0	 	4.712	 	3	 	2	 	-2.73
969	 	-2	 	0	 	4.712	 	4	 	0	 	6.009
970	 	-2	 	0	 	6.283	 	0	 	0	 	-0.4283
971	 	-2	 	0	 	6.283	 	1	 	1	 	8.893
972	 	-2	 	0	 	6.283	 	2	 	0	 	-0.19
973	 	-2	 	0	 	6.283	 	3	 	2	 	-0.2908
974	 	-2	 	0	 	6.283	 	4	 	0	 	-1.91
975	 	-2	 	1	 	0	 	0	 	0	 	-0.2997
976	 	-2	 	1	 	0	 	1	 	1	 	-0.2809
977	 	-2	 	1	 	0	 	2	 	0	 	-0.3086
978	 	-2	 	1	 	0	 	3	 	2	 	-1
979	 	-2	 	1	 	0	 	4	 	0	 	-0.1999
980	 	-2	 	1	 	1.571	 	0	 	0	 	-0.2997
981	 	-2	 	1	 	1.571	 	1	 	1	 	-0.2898
982	 	-2	 	1	 	1.571	 	2	 	0	 	-0.2898
983	 	-2	 	1	 	1.571	 	3	 	2	 	-0.2088
984	 	-2	 	1	 	1.571	 	4	 	0	 	-0.2009
985	 	-2	 	1	 	3.142	 	0	 	0	 	-0.1999
986	 	-2	 	1	 	3.142	 	1	 	1	 	-0.19
987	 	-2	 	1	 	3.142	 	2	 	0	 	-0.19
988	 	-2	 	1	 	3.142	 	3	 	2	 	-0.2177
989	 	-2	 	1	 	3.142	 	4	 	0	 	-0.2333
990	 	-2	 	1	 	4.712	 	0	 	0	 	-0.6969
991	 	-2	 	1	 	4.712	 	1	 	1	 	0.6945
992	 	-2	 	1	 	4.712	 	2	 	0	 	-0.6711
993	 	-2	 	1	 	4.712	 	3	 	2	 	-3.458
994	 	-2	 	1	 	4.712	 	4	 	0	 	-0.6867
995	 	-2	 	1	 	6.283	 	0	 	0	 	-0.7686
996	 	-2	 	1	 	6.283	 	1	 	1	 	-0.317
997	 	-2	 	1	 	6.283	 	2	 	0	 	-0.7376
998	 	-2	 	1	 	6.283	 	3	 	2	 	-0.6995
999	 	-2	 	1	 	6.283	 	4	 	0	 	-2.746
1000	 	-2	 	2	 	0	 	0	 	0	 	-0.3994
1001	 	-2	 	2	 	0	 	1	 	1	 	-0.4956
1002	 	-2	 	2	 	0	 	2	 	0	 	-0.4082
1003	 	-2	 	2	 	0	 	3	 	2	 	-1
1004	 	-2	 	2	 	0	 	4	 	0	 	-0.4786
1005	 	-2	 	2	 	1.571	 	0	 	0	 	-0.3994
1006	 	-2	 	2	 	1.571	 	1	 	1	 	-0.3995
1007	 	-2	 	2	 	1.571	 	2	 	0	 	-0.3726
1008	 	-2	 	2	 	1.571	 	3	 	2	 	-0.4163
1009	 	-2	 	2	 	1.571	 	4	 	0	 	-0.3792
1010	 	-2	 	2	 	3.142	 	0	 	0	 	-0.2997
1011	 	-2	 	2	 	3.142	 	1	 	1	 	-0.3007
1012	 	-2	 	2	 	3.142	 	2	 	0	 	-0.2809
1013	 	-2	 	2	 	3.142	 	3	 	2	 	-0.3185
1014	 	-2	 	2	 	3.142	 	4	 	0	 	-0.3478
1015	 	-2	 	2	 	4.712	 	0	 	0	 	-1.075
1016	 	-2	 	2	 	4.712	 	1	 	1	 	-0.962
1017	 	-2	 	2	 	4.712	 	2	 	0	 	-1.084
1018	 	-2	 	2	 	4.712	 	3	 	2	 	-1.91
1019	 	-2	 	2	 	4.712	 	4	 	0	 	-1.027
1020	 	-2	 	2	 	6.283	 	0	 	0	 	-0.851
1021	 	-2	 	2	 	6.283	 	1	 	1	 	0.02495
1022	 	-2	 	2	 	6.283	 	2	 	0	 	-0.924
1023	 	-2	 	2	 	6.283	 	3	 	2	 	-0.8892
1024	 	-2	 	2	 	6.283	 	4	 	0	 	-1
1025	 	-2	 	3	 	0	 	0	 	0	 	-0.499
1026	 	-2	 	3	 	0	 	1	 	1	 	-0.5553
1027	 	-2	 	3	 	0	 	2	 	0	 	-0.5674
1028	 	-2	 	3	 	0	 	3	 	2	 	-1
1029	 	-2	 	3	 	0	 	4	 	0	 	-0.4712
1030	 	-2	 	3	 	1.571	 	0	 	0	 	-0.3994
1031	 	-2	 	3	 	1.571	 	1	 	1	 	-0.4818
1032	 	-2	 	3	 	1.571	 	2	 	0	 	-0.3974
1033	 	-2	 	3	 	1.571	 	3	 	2	 	-0.4399
1034	 	-2	 	3	 	1.571	 	4	 	0	 	-0.3819
1035	 	-2	 	3	 	3.142	 	0	 	0	 	-0.2997
1036	 	-2	 	3	 	3.142	 	1	 	1	 	-0.3016
1037	 	-2	 	3	 	3.142	 	2	 	0	 	-0.3801
1038	 	-2	 	3	 	3.142	 	3	 	2	 	-0.3208
1039	 	-2	 	3	 	3.142	 	4	 	0	 	-0.3405
1040	 	-2	 	3	 	4.712	 	0	 	0	 	-1.262
1041	 	-2	 	3	 	4.712	 	1	 	1	 	-1.264
1042	 	-2	 	3	 	4.712	 	2	 	0	 	-1.284
1043	 	-2	 	3	 	4.712	 	3	 	2	 	-1.999
1044	 	-2	 	3	 	4.712	 	4	 	0	 	-1.221
1045	 	-2	 	3	 	6.283	 	0	 	0	 	-0.9955
1046	 	-2	 	3	 	6.283	 	1	 	1	 	0.1016
1047	 	-2	 	3	 	6.283	 	2	 	0	 	-1.041
1048	 	-2	 	3	 	6.283	 	3	 	2	 	-1.043
1049	 	-2	 	3	 	6.283	 	4	 	0	 	-4.704
1050	 	-2	 	4	 	0	 	0	 	0	 	-0.3994
1051	 	-2	 	4	 	0	 	1	 	1	 	-0.4819
1052	 	-2	 	4	 	0	 	2	 	0	 	-0.4093
1053	 	-2	 	4	 	0	 	3	 	2	 	-1
1054	 	-2	 	4	 	0	 	4	 	0	 	-0.4883
1055	 	-2	 	4	 	1.571	 	0	 	0	 	-0.3994
1056	 	-2	 	4	 	1.571	 	1	 	1	 	-0.393
1057	 	-2	 	4	 	1.571	 	2	 	0	 	-0.473
1058	 	-2	 	4	 	1.571	 	3	 	2	 	-0.4075
1059	 	-2	 	4	 	1.571	 	4	 	0	 	-0.4773
1060	 	-2	 	4	 	3.142	 	0	 	0	 	-0.3994
1061	 	-2	 	4	 	3.142	 	1	 	1	 	-0.3922
1062	 	-2	 	4	 	3.142	 	2	 	0	 	-0.3922
1063	 	-2	 	4	 	3.142	 	3	 	2	 	-0.3256
1064	 	-2	 	4	 	3.142	 	4	 	0	 	-0.3601
1065	 	-2	 	4	 	4.712	 	0	 	0	 	-1.563
1066	 	-2	 	4	 	4.712	 	1	 	1	 	-1.58
1067	 	-2	 	4	 	4.712	 	2	 	0	 	-1.545
1068	 	-2	 	4	 	4.712	 	3	 	2	 	-4.852
1069	 	-2	 	4	 	4.712	 	4	 	0	 	-1.518
1070	 	-2	 	4	 	6.283	 	0	 	0	 	-1.448
1071	 	-2	 	4	 	6.283	 	1	 	1	 	-1.438
1072	 	-2	 	4	 	6.283	 	2	 	0	 	-1.426
1073	 	-2	 	4	 	6.283	 	3	 	2	 	-1.524
1074	 	-2	 	4	 	6.283	 	4	 	0	 	-5.741
1075	 	-2	 	5	 	0	 	0	 	0	 	-0.499
1076	 	-2	 	5	 	0	 	1	 	1	 	-0.5645
1077	 	-2	 	5	 	0	 	2	 	0	 	-0.5967
1078	 	-2	 	5	 	0	 	3	 	2	 	-1
1079	 	-2	 	5	 	0	 	4	 	0	 	-0.5053
1080	 	-2	 	5	 	1.571	 	0	 	0	 	-0.499
1081	 	-2	 	5	 	1.571	 	1	 	1	 	-1
1082	 	-2	 	5	 	1.571	 	2	 	0	 	-0.4862
1083	 	-2	 	5	 	1.571	 	3	 	2	 	-0.5263
1084	 	-2	 	5	 	1.571	 	4	 	0	 	-0.463
1085	 	-2	 	5	 	3.142	 	0	 	0	 	-0.3994
1086	 	-2	 	5	 	3.142	 	1	 	1	 	-0.3833
1087	 	-2	 	5	 	3.142	 	2	 	0	 	-0.3904
1088	 	-2	 	5	 	3.142	 	3	 	2	 	-0.4395
1089	 	-2	 	5	 	3.142	 	4	 	0	 	-0.3959
1090	 	-2	 	5	 	4.712	 	0	 	0	 	-1.677
1091	 	-2	 	5	 	4.712	 	1	 	1	 	-1.678
1092	 	-2	 	5	 	4.712	 	2	 	0	 	-4.135
1093	 	-2	 	5	 	4.712	 	3	 	2	 	-2.756
1094	 	-2	 	5	 	4.712	 	4	 	0	 	-1.672
1095	 	-2	 	5	 	6.283	 	0	 	0	 	-1.649
1096	 	-2	 	5	 	6.283	 	1	 	1	 	-1.678
1097	 	-2	 	5	 	6.283	 	2	 	0	 	-1.745
1098	 	-2	 	5	 	6.283	 	3	 	2	 	-1.641
1099	 	-2	 	5	 	6.283	 	4	 	0	 	-4.247
1100	 	-1	 	-5	 	0	 	0	 	0	 	-0.3994
1101	 	-1	 	-5	 	0	 	1	 	1	 	-0.3006
1102	 	-1	 	-5	 	0	 	2	 	0	 	-0.3886
1103	 	-1	 	-5	 	0	 	3	 	2	 	-1
1104	 	-1	 	-5	 	0	 	4	 	0	 	-0.3975
1105	 	-1	 	-5	 	1.571	 	0	 	0	 	-0.2997
1106	 	-1	 	-5	 	1.571	 	1	 	1	 	-0.2908
1107	 	-1	 	-5	 	1.571	 	2	 	0	 	-1
1108	 	-1	 	-5	 	1.571	 	3	 	2	 	-0.3086
1109	 	-1	 	-5	 	1.571	 	4	 	0	 	-0.3726
1110	 	-1	 	-5	 	3.142	 	0	 	0	 	-0.2997
1111	 	-1	 	-5	 	3.142	 	1	 	1	 	-0.2809
1112	 	-1	 	-5	 	3.142	 	2	 	0	 	-0.2997
1113	 	-1	 	-5	 	3.142	 	3	 	2	 	-0.2187
1114	 	-1	 	-5	 	3.142	 	4	 	0	 	-0.4042
1115	 	-1	 	-5	 	4.712	 	0	 	0	 	-1.576
1116	 	-1	 	-5	 	4.712	 	1	 	1	 	-1.999
1117	 	-1	 	-5	 	4.712	 	2	 	0	 	-1.637
1118	 	-1	 	-5	 	4.712	 	3	 	2	 	-3.537
1119	 	-1	 	-5	 	4.712	 	4	 	0	 	-1.595
1120	 	-1	 	-5	 	6.283	 	0	 	0	 	-1.65
1121	 	-1	 	-5	 	6.283	 	1	 	1	 	-1.652
1122	 	-1	 	-5	 	6.283	 	2	 	0	 	-1.656
1123	 	-1	 	-5	 	6.283	 	3	 	2	 	-1.659
1124	 	-1	 	-5	 	6.283	 	4	 	0	 	-5.902
1125	 	-1	 	-4	 	0	 	0	 	0	 	-0.3994
1126	 	-1	 	-4	 	0	 	1	 	1	 	-0.4066
1127	 	-1	 	-4	 	0	 	2	 	0	 	-0.3895
1128	 	-1	 	-4	 	0	 	3	 	2	 	-1
1129	 	-1	 	-4	 	0	 	4	 	0	 	-0.3806
1130	 	-1	 	-4	 	1.571	 	0	 	0	 	-0.2997
1131	 	-1	 	-4	 	1.571	 	1	 	1	 	-0.2809
1132	 	-1	 	-4	 	1.571	 	2	 	0	 	-0.2809
1133	 	-1	 	-4	 	1.571	 	3	 	2	 	-0.3176
1134	 	-1	 	-4	 	1.571	 	4	 	0	 	-0.2898
1135	 	-1	 	-4	 	3.142	 	0	 	0	 	-0.1999
1136	 	-1	 	-4	 	3.142	 	1	 	1	 	-0.2819
1137	 	-1	 	-4	 	3.142	 	2	 	0	 	-0.2523
1138	 	-1	 	-4	 	3.142	 	3	 	2	 	-0.2177
1139	 	-1	 	-4	 	3.142	 	4	 	0	 	-0.1957
1140	 	-1	 	-4	 	4.712	 	0	 	0	 	-1.461
1141	 	-1	 	-4	 	4.712	 	1	 	1	 	-1.467
1142	 	-1	 	-4	 	4.712	 	2	 	0	 	-1.433
1143	 	-1	 	-4	 	4.712	 	3	 	2	 	-1.999
1144	 	-1	 	-4	 	4.712	 	4	 	0	 	-1.39
1145	 	-1	 	-4	 	6.283	 	0	 	0	 	-1.386
1146	 	-1	 	-4	 	6.283	 	1	 	1	 	-1.122
1147	 	-1	 	-4	 	6.283	 	2	 	0	 	-1.416
1148	 	-1	 	-4	 	6.283	 	3	 	2	 	-1.408
1149	 	-1	 	-4	 	6.283	 	4	 	0	 	-6.377
1150	 	-1	 	-3	 	0	 	0	 	0	 	-0.2997
1151	 	-1	 	-3	 	0	 	1	 	1	 	-0.2997
1152	 	-1	 	-3	 	0	 	2	 	0	 	-0.2997
1153	 	-1	 	-3	 	0	 	3	 	2	 	-1
1154	 	-1	 	-3	 	0	 	4	 	0	 	-0.1999
1155	 	-1	 	-3	 	1.571	 	0	 	0	 	-0.1999
1156	 	-1	 	-3	 	1.571	 	1	 	1	 	-0.19
1157	 	-1	 	-3	 	1.571	 	2	 	0	 	-0.1999
1158	 	-1	 	-3	 	1.571	 	3	 	2	 	-0.1999
1159	 	-1	 	-3	 	1.571	 	4	 	0	 	-0.1999
1160	 	-1	 	-3	 	3.142	 	0	 	0	 	-0.1999
1161	 	-1	 	-3	 	3.142	 	1	 	1	 	-0.1999
1162	 	-1	 	-3	 	3.142	 	2	 	0	 	-0.1052
1163	 	-1	 	-3	 	3.142	 	3	 	2	 	-0.1099
1164	 	-1	 	-3	 	3.142	 	4	 	0	 	-0.1801
1165	 	-1	 	-3	 	4.712	 	0	 	0	 	-1.095
1166	 	-1	 	-3	 	4.712	 	1	 	1	 	-1.165
1167	 	-1	 	-3	 	4.712	 	2	 	0	 	-1.104
1168	 	-1	 	-3	 	4.712	 	3	 	2	 	-3.545
1169	 	-1	 	-3	 	4.712	 	4	 	0	 	-1.081
1170	 	-1	 	-3	 	6.283	 	0	 	0	 	-0.9913
1171	 	-1	 	-3	 	6.283	 	1	 	1	 	1.336
1172	 	-1	 	-3	 	6.283	 	2	 	0	 	-1.021
1173	 	-1	 	-3	 	6.283	 	3	 	2	 	-0.978
1174	 	-1	 	-3	 	6.283	 	4	 	0	 	-3.483
1175	 	-1	 	-2	 	0	 	0	 	0	 	-0.2997
1176	 	-1	 	-2	 	0	 	1	 	1	 	-0.2809
1177	 	-1	 	-2	 	0	 	2	 	0	 	-0.2997
1178	 	-1	 	-2	 	0	 	3	 	2	 	-1
1179	 	-1	 	-2	 	0	 	4	 	0	 	-0.3067
1180	 	-1	 	-2	 	1.571	 	0	 	0	 	-0.2898
1181	 	-1	 	-2	 	1.571	 	1	 	1	 	-0.271
1182	 	-1	 	-2	 	1.571	 	2	 	0	 	-0.1999
1183	 	-1	 	-2	 	1.571	 	3	 	2	 	-0.1999
1184	 	-1	 	-2	 	1.571	 	4	 	0	 	-0.19
1185	 	-1	 	-2	 	3.142	 	0	 	0	 	-0.1999
1186	 	-1	 	-2	 	3.142	 	1	 	1	 	-0.2009
1187	 	-1	 	-2	 	3.142	 	2	 	0	 	-0.1
1188	 	-1	 	-2	 	3.142	 	3	 	2	 	-0.1099
1189	 	-1	 	-2	 	3.142	 	4	 	0	 	-0.1666
1190	 	-1	 	-2	 	4.712	 	0	 	0	 	-0.7686
1191	 	-1	 	-2	 	4.712	 	1	 	1	 	-0.7525
1192	 	-1	 	-2	 	4.712	 	2	 	0	 	-0.6056
1193	 	-1	 	-2	 	4.712	 	3	 	2	 	-3.475
1194	 	-1	 	-2	 	4.712	 	4	 	0	 	-0.7353
1195	 	-1	 	-2	 	6.283	 	0	 	0	 	-0.6881
1196	 	-1	 	-2	 	6.283	 	1	 	1	 	1.482
1197	 	-1	 	-2	 	6.283	 	2	 	0	 	-0.6386
1198	 	-1	 	-2	 	6.283	 	3	 	2	 	-0.6757
1199	 	-1	 	-2	 	6.283	 	4	 	0	 	-3.494
1200	 	-1	 	-1	 	0	 	0	 	0	 	-0.1999
1201	 	-1	 	-1	 	0	 	1	 	1	 	-0.08556
1202	 	-1	 	-1	 	0	 	2	 	0	 	-0.2098
1203	 	-1	 	-1	 	0	 	3	 	2	 	-1
1204	 	-1	 	-1	 	0	 	4	 	0	 	-0.2009
1205	 	-1	 	-1	 	1.571	 	0	 	0	 	-0.1999
1206	 	-1	 	-1	 	1.571	 	1	 	1	 	-0.1612
1207	 	-1	 	-1	 	1.571	 	2	 	0	 	-0.19
1208	 	-1	 	-1	 	1.571	 	3	 	2	 	-0.2177
1209	 	-1	 	-1	 	1.571	 	4	 	0	 	-0.19
1210	 	-1	 	-1	 	3.142	 	0	 	0	 	-0.1
1211	 	-1	 	-1	 	3.142	 	1	 	1	 	-0.1
1212	 	-1	 	-1	 	3.142	 	2	 	0	 	-0.1
1213	 	-1	 	-1	 	3.142	 	3	 	2	 	-0.1099
1214	 	-1	 	-1	 	3.142	 	4	 	0	 	0.1179
1215	 	-1	 	-1	 	4.712	 	0	 	0	 	-0.3895
1216	 	-1	 	-1	 	4.712	 	1	 	1	 	-0.4056
1217	 	-1	 	-1	 	4.712	 	2	 	0	 	2.114
1218	 	-1	 	-1	 	4.712	 	3	 	2	 	-1.919
1219	 	-1	 	-1	 	4.712	 	4	 	0	 	-0.3932
1220	 	-1	 	-1	 	6.283	 	0	 	0	 	-0.3895
1221	 	-1	 	-1	 	6.283	 	1	 	1	 	1.885
1222	 	-1	 	-1	 	6.283	 	2	 	0	 	-0.4829
1223	 	-1	 	-1	 	6.283	 	3	 	2	 	-0.3975
1224	 	-1	 	-1	 	6.283	 	4	 	0	 	-2.71
1225	 	-1	 	0	 	0	 	0	 	0	 	-0.1
1226	 	-1	 	0	 	0	 	1	 	1	 	8.712
1227	 	-1	 	0	 	0	 	2	 	0	 	0
1228	 	-1	 	0	 	0	 	3	 	2	 	0
1229	 	-1	 	0	 	0	 	4	 	0	 	-0.1
1230	 	-1	 	0	 	1.571	 	0	 	0	 	-0.1
1231	 	-1	 	0	 	1.571	 	1	 	1	 	-0.1
1232	 	-1	 	0	 	1.571	 	2	 	0	 	-0.1
1233	 	-1	 	0	 	1.571	 	3	 	2	 	0.6716
1234	 	-1	 	0	 	1.571	 	4	 	0	 	-0.1
1235	 	-1	 	0	 	3.142	 	0	 	0	 	-0.1
1236	 	-1	 	0	 	3.142	 	1	 	1	 	-0.1
1237	 	-1	 	0	 	3.142	 	2	 	0	 	1
1238	 	-1	 	0	 	3.142	 	3	 	2	 	0
1239	 	-1	 	0	 	3.142	 	4	 	0	 	0
1240	 	-1	 	0	 	4.712	 	0	 	0	 	-0.19
1241	 	-1	 	0	 	4.712	 	1	 	1	 	-0.271
1242	 	-1	 	0	 	4.712	 	2	 	0	 	-0.5116
1243	 	-1	 	0	 	4.712	 	3	 	2	 	-1
1244	 	-1	 	0	 	4.712	 	4	 	0	 	6.363
1245	 	-1	 	0	 	6.283	 	0	 	0	 	-0.1
1246	 	-1	 	0	 	6.283	 	1	 	1	 	10
1247	 	-1	 	0	 	6.283	 	2	 	0	 	0.07828
1248	 	-1	 	0	 	6.283	 	3	 	2	 	-0.2062
1249	 	-1	 	0	 	6.283	 	4	 	0	 	-1.462
1250	 	-1	 	1	 	0	 	0	 	0	 	-0.2898
1251	 	-1	 	1	 	0	 	1	 	1	 	-0.19
1252	 	-1	 	1	 	0	 	2	 	0	 	-0.1999
1253	 	-1	 	1	 	0	 	3	 	2	 	-1.91
1254	 	-1	 	1	 	0	 	4	 	0	 	-0.1999
1255	 	-1	 	1	 	1.571	 	0	 	0	 	-0.1999
1256	 	-1	 	1	 	1.571	 	1	 	1	 	-0.1999
1257	 	-1	 	1	 	1.571	 	2	 	0	 	-0.1794
1258	 	-1	 	1	 	1.571	 	3	 	2	 	-0.1099
1259	 	-1	 	1	 	1.571	 	4	 	0	 	-0.1926
1260	 	-1	 	1	 	3.142	 	0	 	0	 	-0.1
1261	 	-1	 	1	 	3.142	 	1	 	1	 	-0.19
1262	 	-1	 	1	 	3.142	 	2	 	0	 	-0.05054
1263	 	-1	 	1	 	3.142	 	3	 	2	 	-0.1
1264	 	-1	 	1	 	3.142	 	4	 	0	 	-0.1384
1265	 	-1	 	1	 	4.712	 	0	 	0	 	-0.5475
1266	 	-1	 	1	 	4.712	 	1	 	1	 	-0.08421
1267	 	-1	 	1	 	4.712	 	2	 	0	 	-0.5564
1268	 	-1	 	1	 	4.712	 	3	 	2	 	-4.787
1269	 	-1	 	1	 	4.712	 	4	 	0	 	-0.5195
1270	 	-1	 	1	 	6.283	 	0	 	0	 	-0.4685
1271	 	-1	 	1	 	6.283	 	1	 	1	 	3.025
1272	 	-1	 	1	 	6.283	 	2	 	0	 	-0.3938
1273	 	-1	 	1	 	6.283	 	3	 	2	 	-0.5703
1274	 	-1	 	1	 	6.283	 	4	 	0	 	-5.788
1275	 	-1	 	2	 	0	 	0	 	0	 	-0.3994
