Gamma     = 0.99 , alpha    = 0.1 , episodes            = 50000
n actions = 3    , n states = 1089 , n state action pair = 3267

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
1576	 	0	 	-2	 	-0.7854	 	1	 	0	 	 	-0.9643
1577	 	0	 	-2	 	-0.7854	 	2	 	0	 	 	-0.9047
1578	 	0	 	-2	 	0	 	0	 	0	 	 	32.1
1579	 	0	 	-2	 	0	 	1	 	0	 	 	-1.035
1580	 	0	 	-2	 	0	 	2	 	0	 	 	-1.037
1581	 	0	 	-2	 	0.7854	 	0	 	0	 	 	39.67
1582	 	0	 	-2	 	0.7854	 	1	 	0	 	 	-1.125
1583	 	0	 	-2	 	0.7854	 	2	 	0	 	 	-1.06
1584	 	0	 	-2	 	1.571	 	0	 	1	 	 	-1.105
1585	 	0	 	-2	 	1.571	 	1	 	1	 	 	35.84
1586	 	0	 	-2	 	1.571	 	2	 	1	 	 	-1.07
1587	 	0	 	-2	 	2.356	 	0	 	1	 	 	-1.435
1588	 	0	 	-2	 	2.356	 	1	 	1	 	 	29.41
1589	 	0	 	-2	 	2.356	 	2	 	1	 	 	-1.406
1590	 	0	 	-2	 	3.142	 	0	 	1	 	 	-1.838
1591	 	0	 	-2	 	3.142	 	1	 	1	 	 	16.78
1592	 	0	 	-2	 	3.142	 	2	 	1	 	 	-1.92
1593	 	0	 	-1	 	-3.142	 	0	 	2	 	 	-1.596
1594	 	0	 	-1	 	-3.142	 	1	 	2	 	 	-1.999
1595	 	0	 	-1	 	-3.142	 	2	 	2	 	 	19.33
1596	 	0	 	-1	 	-2.356	 	0	 	2	 	 	-1.408
1597	 	0	 	-1	 	-2.356	 	1	 	2	 	 	-1.434
1598	 	0	 	-1	 	-2.356	 	2	 	2	 	 	28.98
1599	 	0	 	-1	 	-1.571	 	0	 	2	 	 	-1.164
1600	 	0	 	-1	 	-1.571	 	1	 	2	 	 	-1.169
1601	 	0	 	-1	 	-1.571	 	2	 	2	 	 	35.18
1602	 	0	 	-1	 	-0.7854	 	0	 	2	 	 	-1.042
1603	 	0	 	-1	 	-0.7854	 	1	 	2	 	 	-1.126
1604	 	0	 	-1	 	-0.7854	 	2	 	2	 	 	39.45
1605	 	0	 	-1	 	0	 	0	 	0	 	 	43.17
1606	 	0	 	-1	 	0	 	1	 	0	 	 	-0.9865
1607	 	0	 	-1	 	0	 	2	 	0	 	 	-0.9776
1608	 	0	 	-1	 	0.7854	 	0	 	1	 	 	-1.014
1609	 	0	 	-1	 	0.7854	 	1	 	1	 	 	39.3
1610	 	0	 	-1	 	0.7854	 	2	 	1	 	 	-1.061
1611	 	0	 	-1	 	1.571	 	0	 	1	 	 	-1.066
1612	 	0	 	-1	 	1.571	 	1	 	1	 	 	28.52
1613	 	0	 	-1	 	1.571	 	2	 	1	 	 	-1.035
1614	 	0	 	-1	 	2.356	 	0	 	0	 	 	30.97
1615	 	0	 	-1	 	2.356	 	1	 	0	 	 	-1.264
1616	 	0	 	-1	 	2.356	 	2	 	0	 	 	-1.299
1617	 	0	 	-1	 	3.142	 	0	 	1	 	 	-1.653
1618	 	0	 	-1	 	3.142	 	1	 	1	 	 	22.97
1619	 	0	 	-1	 	3.142	 	2	 	1	 	 	-1.999
1620	 	0	 	0	 	-3.142	 	0	 	2	 	 	-1.117
1621	 	0	 	0	 	-3.142	 	1	 	2	 	 	-3.458
1622	 	0	 	0	 	-3.142	 	2	 	2	 	 	34.35
1623	 	0	 	0	 	-2.356	 	0	 	2	 	 	-0.9751
1624	 	0	 	0	 	-2.356	 	1	 	2	 	 	-0.9901
1625	 	0	 	0	 	-2.356	 	2	 	2	 	 	41.37
1626	 	0	 	0	 	-1.571	 	0	 	2	 	 	-0.8925
1627	 	0	 	0	 	-1.571	 	1	 	2	 	 	-0.908
1628	 	0	 	0	 	-1.571	 	2	 	2	 	 	44.31
1629	 	0	 	0	 	-0.7854	 	0	 	0	 	 	45.76
1630	 	0	 	0	 	-0.7854	 	1	 	0	 	 	-0.7675
1631	 	0	 	0	 	-0.7854	 	2	 	0	 	 	-0.7135
1632	 	0	 	0	 	0	 	0	 	1	 	 	-0.8392
1633	 	0	 	0	 	0	 	1	 	1	 	 	44.31
1634	 	0	 	0	 	0	 	2	 	1	 	 	-0.8984
1635	 	0	 	0	 	0.7854	 	0	 	1	 	 	-1.018
1636	 	0	 	0	 	0.7854	 	1	 	1	 	 	42.08
1637	 	0	 	0	 	0.7854	 	2	 	1	 	 	-0.9903
1638	 	0	 	0	 	1.571	 	0	 	1	 	 	-1.099
1639	 	0	 	0	 	1.571	 	1	 	1	 	 	39.29
1640	 	0	 	0	 	1.571	 	2	 	1	 	 	-1.1
1641	 	0	 	0	 	2.356	 	0	 	1	 	 	-1.377
1642	 	0	 	0	 	2.356	 	1	 	1	 	 	36.61
1643	 	0	 	0	 	2.356	 	2	 	1	 	 	-1.316
1644	 	0	 	0	 	3.142	 	0	 	1	 	 	-1.756
1645	 	0	 	0	 	3.142	 	1	 	1	 	 	33.94
1646	 	0	 	0	 	3.142	 	2	 	1	 	 	-1.999
1647	 	0	 	1	 	-3.142	 	0	 	2	 	 	-1.484
1648	 	0	 	1	 	-3.142	 	1	 	2	 	 	-1.999
1649	 	0	 	1	 	-3.142	 	2	 	2	 	 	31.38
1650	 	0	 	1	 	-2.356	 	0	 	2	 	 	-1.307
1651	 	0	 	1	 	-2.356	 	1	 	2	 	 	-1.291
1652	 	0	 	1	 	-2.356	 	2	 	2	 	 	40.24
1653	 	0	 	1	 	-1.571	 	0	 	0	 	 	42.84
1654	 	0	 	1	 	-1.571	 	1	 	0	 	 	-1.171
1655	 	0	 	1	 	-1.571	 	2	 	0	 	 	-1.123
1656	 	0	 	1	 	-0.7854	 	0	 	1	 	 	-1.271
1657	 	0	 	1	 	-0.7854	 	1	 	1	 	 	39.64
1658	 	0	 	1	 	-0.7854	 	2	 	1	 	 	-1.273
1659	 	0	 	1	 	0	 	0	 	1	 	 	-1.319
1660	 	0	 	1	 	0	 	1	 	1	 	 	36.12
1661	 	0	 	1	 	0	 	2	 	1	 	 	-1.399
1662	 	0	 	1	 	0.7854	 	0	 	1	 	 	-1.779
1663	 	0	 	1	 	0.7854	 	1	 	1	 	 	32.23
1664	 	0	 	1	 	0.7854	 	2	 	1	 	 	-1.781
1665	 	0	 	1	 	1.571	 	0	 	1	 	 	-2.33
1666	 	0	 	1	 	1.571	 	1	 	1	 	 	26.23
1667	 	0	 	1	 	1.571	 	2	 	1	 	 	-2.277
1668	 	0	 	1	 	2.356	 	0	 	1	 	 	-2.801
1669	 	0	 	1	 	2.356	 	1	 	1	 	 	17.49
1670	 	0	 	1	 	2.356	 	2	 	1	 	 	-2.785
1671	 	0	 	1	 	3.142	 	0	 	0	 	 	23.41
1672	 	0	 	1	 	3.142	 	1	 	0	 	 	-2.785
1673	 	0	 	1	 	3.142	 	2	 	0	 	 	-2.997
1674	 	0	 	2	 	-3.142	 	0	 	2	 	 	-1.633
1675	 	0	 	2	 	-3.142	 	1	 	2	 	 	-2.739
1676	 	0	 	2	 	-3.142	 	2	 	2	 	 	24.88
1677	 	0	 	2	 	-2.356	 	0	 	0	 	 	38.4
1678	 	0	 	2	 	-2.356	 	1	 	0	 	 	-1.485
1679	 	0	 	2	 	-2.356	 	2	 	0	 	 	-1.53
1680	 	0	 	2	 	-1.571	 	0	 	0	 	 	41.23
1681	 	0	 	2	 	-1.571	 	1	 	0	 	 	-1.423
1682	 	0	 	2	 	-1.571	 	2	 	0	 	 	-1.484
1683	 	0	 	2	 	-0.7854	 	0	 	1	 	 	-1.632
1684	 	0	 	2	 	-0.7854	 	1	 	1	 	 	38.31
1685	 	0	 	2	 	-0.7854	 	2	 	1	 	 	-1.624
1686	 	0	 	2	 	0	 	0	 	1	 	 	-1.773
1687	 	0	 	2	 	0	 	1	 	1	 	 	34.56
1688	 	0	 	2	 	0	 	2	 	1	 	 	-1.756
1689	 	0	 	2	 	0.7854	 	0	 	1	 	 	-2.158
1690	 	0	 	2	 	0.7854	 	1	 	1	 	 	29.01
1691	 	0	 	2	 	0.7854	 	2	 	1	 	 	-2.292
1692	 	0	 	2	 	1.571	 	0	 	1	 	 	-2.849
1693	 	0	 	2	 	1.571	 	1	 	1	 	 	22.82
1694	 	0	 	2	 	1.571	 	2	 	1	 	 	-2.772
1695	 	0	 	2	 	2.356	 	0	 	1	 	 	-3.391
1696	 	0	 	2	 	2.356	 	1	 	1	 	 	15.24
1697	 	0	 	2	 	2.356	 	2	 	1	 	 	-3.341
1698	 	0	 	2	 	3.142	 	0	 	0	 	 	22.67
1699	 	0	 	2	 	3.142	 	1	 	0	 	 	-3.333
1700	 	0	 	2	 	3.142	 	2	 	0	 	 	-3.994
1701	 	0	 	3	 	-3.142	 	0	 	2	 	 	-2.124
1702	 	0	 	3	 	-3.142	 	1	 	2	 	 	-2.74
1703	 	0	 	3	 	-3.142	 	2	 	2	 	 	26.84
1704	 	0	 	3	 	-2.356	 	0	 	0	 	 	35.61
1705	 	0	 	3	 	-2.356	 	1	 	0	 	 	-1.897
1706	 	0	 	3	 	-2.356	 	2	 	0	 	 	-1.867
1707	 	0	 	3	 	-1.571	 	0	 	0	 	 	38.95
1708	 	0	 	3	 	-1.571	 	1	 	0	 	 	-1.703
1709	 	0	 	3	 	-1.571	 	2	 	0	 	 	-1.69
1710	 	0	 	3	 	-0.7854	 	0	 	1	 	 	-1.946
1711	 	0	 	3	 	-0.7854	 	1	 	1	 	 	35.63
1712	 	0	 	3	 	-0.7854	 	2	 	1	 	 	-2.021
1713	 	0	 	3	 	0	 	0	 	1	 	 	-2.212
1714	 	0	 	3	 	0	 	1	 	1	 	 	31.98
1715	 	0	 	3	 	0	 	2	 	1	 	 	-2.274
1716	 	0	 	3	 	0.7854	 	0	 	1	 	 	-2.846
1717	 	0	 	3	 	0.7854	 	1	 	1	 	 	27.52
1718	 	0	 	3	 	0.7854	 	2	 	1	 	 	-2.846
1719	 	0	 	3	 	1.571	 	0	 	1	 	 	-3.472
1720	 	0	 	3	 	1.571	 	1	 	1	 	 	21.79
1721	 	0	 	3	 	1.571	 	2	 	1	 	 	-3.414
1722	 	0	 	3	 	2.356	 	0	 	1	 	 	-3.953
1723	 	0	 	3	 	2.356	 	1	 	1	 	 	15.11
1724	 	0	 	3	 	2.356	 	2	 	1	 	 	-3.952
1725	 	0	 	3	 	3.142	 	0	 	0	 	 	10.96
1726	 	0	 	3	 	3.142	 	1	 	0	 	 	-4.361
1727	 	0	 	3	 	3.142	 	2	 	0	 	 	-4.761
1728	 	0	 	4	 	-3.142	 	0	 	2	 	 	-2.405
1729	 	0	 	4	 	-3.142	 	1	 	2	 	 	-2.908
1730	 	0	 	4	 	-3.142	 	2	 	2	 	 	23.37
1731	 	0	 	4	 	-2.356	 	0	 	0	 	 	31.91
1732	 	0	 	4	 	-2.356	 	1	 	0	 	 	-2.114
1733	 	0	 	4	 	-2.356	 	2	 	0	 	 	-2.12
1734	 	0	 	4	 	-1.571	 	0	 	0	 	 	36.22
1735	 	0	 	4	 	-1.571	 	1	 	0	 	 	-1.985
1736	 	0	 	4	 	-1.571	 	2	 	0	 	 	-2.046
1737	 	0	 	4	 	-0.7854	 	0	 	1	 	 	-2.438
1738	 	0	 	4	 	-0.7854	 	1	 	1	 	 	33.85
1739	 	0	 	4	 	-0.7854	 	2	 	1	 	 	-2.426
1740	 	0	 	4	 	0	 	0	 	1	 	 	-2.874
1741	 	0	 	4	 	0	 	1	 	1	 	 	31.72
1742	 	0	 	4	 	0	 	2	 	1	 	 	-2.987
1743	 	0	 	4	 	0.7854	 	0	 	1	 	 	-3.553
1744	 	0	 	4	 	0.7854	 	1	 	1	 	 	29.25
1745	 	0	 	4	 	0.7854	 	2	 	1	 	 	-3.628
1746	 	0	 	4	 	1.571	 	0	 	1	 	 	-4.327
1747	 	0	 	4	 	1.571	 	1	 	1	 	 	25.63
1748	 	0	 	4	 	1.571	 	2	 	1	 	 	-4.254
1749	 	0	 	4	 	2.356	 	0	 	1	 	 	-4.894
1750	 	0	 	4	 	2.356	 	1	 	1	 	 	20.27
1751	 	0	 	4	 	2.356	 	2	 	1	 	 	-4.846
1752	 	0	 	4	 	3.142	 	0	 	1	 	 	-5.217
1753	 	0	 	4	 	3.142	 	1	 	1	 	 	13.42
1754	 	0	 	4	 	3.142	 	2	 	1	 	 	-5.985
1755	 	0	 	5	 	-3.142	 	0	 	2	 	 	-2.49
1756	 	0	 	5	 	-3.142	 	1	 	2	 	 	-2.997
1757	 	0	 	5	 	-3.142	 	2	 	2	 	 	16.36
1758	 	0	 	5	 	-2.356	 	0	 	0	 	 	27.86
1759	 	0	 	5	 	-2.356	 	1	 	0	 	 	-2.06
1760	 	0	 	5	 	-2.356	 	2	 	0	 	 	-2.126
1761	 	0	 	5	 	-1.571	 	0	 	0	 	 	27.09
1762	 	0	 	5	 	-1.571	 	1	 	0	 	 	-2.116
1763	 	0	 	5	 	-1.571	 	2	 	0	 	 	-2.149
1764	 	0	 	5	 	-0.7854	 	0	 	0	 	 	35.85
1765	 	0	 	5	 	-0.7854	 	1	 	0	 	 	-2.767
1766	 	0	 	5	 	-0.7854	 	2	 	0	 	 	-2.768
1767	 	0	 	5	 	0	 	0	 	1	 	 	-3.535
1768	 	0	 	5	 	0	 	1	 	1	 	 	32.9
1769	 	0	 	5	 	0	 	2	 	1	 	 	-3.66
1770	 	0	 	5	 	0.7854	 	0	 	1	 	 	-7.724
1771	 	0	 	5	 	0.7854	 	1	 	1	 	 	29.8
1772	 	0	 	5	 	0.7854	 	2	 	1	 	 	-4.401
1773	 	0	 	5	 	1.571	 	0	 	1	 	 	-7.601
1774	 	0	 	5	 	1.571	 	1	 	1	 	 	26.47
1775	 	0	 	5	 	1.571	 	2	 	1	 	 	-5.142
1776	 	0	 	5	 	2.356	 	0	 	1	 	 	-6.528
1777	 	0	 	5	 	2.356	 	1	 	1	 	 	21.79
1778	 	0	 	5	 	2.356	 	2	 	1	 	 	-5.802
1779	 	0	 	5	 	3.142	 	0	 	1	 	 	-6.216
1780	 	0	 	5	 	3.142	 	1	 	1	 	 	11.4
1781	 	0	 	5	 	3.142	 	2	 	1	 	 	-6.937
1782	 	1	 	-5	 	-3.142	 	0	 	2	 	 	-3.127
1783	 	1	 	-5	 	-3.142	 	1	 	2	 	 	-4.896
1784	 	1	 	-5	 	-3.142	 	2	 	2	 	 	21.13
1785	 	1	 	-5	 	-2.356	 	0	 	2	 	 	-4.93
1786	 	1	 	-5	 	-2.356	 	1	 	2	 	 	-2.803
1787	 	1	 	-5	 	-2.356	 	2	 	2	 	 	30.13
1788	 	1	 	-5	 	-1.571	 	0	 	2	 	 	-6.897
1789	 	1	 	-5	 	-1.571	 	1	 	2	 	 	-2.212
1790	 	1	 	-5	 	-1.571	 	2	 	2	 	 	35.01
1791	 	1	 	-5	 	-0.7854	 	0	 	2	 	 	-7.582
1792	 	1	 	-5	 	-0.7854	 	1	 	2	 	 	-1.722
1793	 	1	 	-5	 	-0.7854	 	2	 	2	 	 	39.25
1794	 	1	 	-5	 	0	 	0	 	0	 	 	43.04
1795	 	1	 	-5	 	0	 	1	 	0	 	 	-1.179
1796	 	1	 	-5	 	0	 	2	 	0	 	 	-1.142
1797	 	1	 	-5	 	0.7854	 	0	 	0	 	 	40.1
1798	 	1	 	-5	 	0.7854	 	1	 	0	 	 	-0.6899
1799	 	1	 	-5	 	0.7854	 	2	 	0	 	 	-0.5605
1800	 	1	 	-5	 	1.571	 	0	 	0	 	 	36.11
1801	 	1	 	-5	 	1.571	 	1	 	0	 	 	-0.4215
1802	 	1	 	-5	 	1.571	 	2	 	0	 	 	-0.4482
1803	 	1	 	-5	 	2.356	 	0	 	0	 	 	30.8
1804	 	1	 	-5	 	2.356	 	1	 	0	 	 	-0.5495
1805	 	1	 	-5	 	2.356	 	2	 	0	 	 	-0.5828
1806	 	1	 	-5	 	3.142	 	0	 	1	 	 	-0.7098
1807	 	1	 	-5	 	3.142	 	1	 	1	 	 	21.26
1808	 	1	 	-5	 	3.142	 	2	 	1	 	 	-1
1809	 	1	 	-4	 	-3.142	 	0	 	2	 	 	-0.8647
1810	 	1	 	-4	 	-3.142	 	1	 	2	 	 	-1
1811	 	1	 	-4	 	-3.142	 	2	 	2	 	 	21.05
1812	 	1	 	-4	 	-2.356	 	0	 	2	 	 	-0.9634
1813	 	1	 	-4	 	-2.356	 	1	 	2	 	 	-0.7561
1814	 	1	 	-4	 	-2.356	 	2	 	2	 	 	36.15
1815	 	1	 	-4	 	-1.571	 	0	 	2	 	 	-0.7621
1816	 	1	 	-4	 	-1.571	 	1	 	2	 	 	-0.5878
1817	 	1	 	-4	 	-1.571	 	2	 	2	 	 	44.02
1818	 	1	 	-4	 	-0.7854	 	0	 	2	 	 	-0.6504
1819	 	1	 	-4	 	-0.7854	 	1	 	2	 	 	-0.4821
1820	 	1	 	-4	 	-0.7854	 	2	 	2	 	 	48.94
1821	 	1	 	-4	 	0	 	0	 	0	 	 	51.3
1822	 	1	 	-4	 	0	 	1	 	0	 	 	-0.5085
1823	 	1	 	-4	 	0	 	2	 	0	 	 	-0.5095
1824	 	1	 	-4	 	0.7854	 	0	 	1	 	 	-0.4593
1825	 	1	 	-4	 	0.7854	 	1	 	1	 	 	48.84
1826	 	1	 	-4	 	0.7854	 	2	 	1	 	 	-0.4963
1827	 	1	 	-4	 	1.571	 	0	 	1	 	 	-0.4001
1828	 	1	 	-4	 	1.571	 	1	 	1	 	 	45.23
1829	 	1	 	-4	 	1.571	 	2	 	1	 	 	-0.4486
1830	 	1	 	-4	 	2.356	 	0	 	1	 	 	-0.5264
1831	 	1	 	-4	 	2.356	 	1	 	1	 	 	39.06
1832	 	1	 	-4	 	2.356	 	2	 	1	 	 	-0.4855
1833	 	1	 	-4	 	3.142	 	0	 	1	 	 	-0.7359
1834	 	1	 	-4	 	3.142	 	1	 	1	 	 	31.11
1835	 	1	 	-4	 	3.142	 	2	 	1	 	 	-1
1836	 	1	 	-3	 	-3.142	 	0	 	2	 	 	-0.8646
1837	 	1	 	-3	 	-3.142	 	1	 	2	 	 	-2.739
1838	 	1	 	-3	 	-3.142	 	2	 	2	 	 	23.67
1839	 	1	 	-3	 	-2.356	 	0	 	2	 	 	-0.7796
1840	 	1	 	-3	 	-2.356	 	1	 	2	 	 	-0.77
1841	 	1	 	-3	 	-2.356	 	2	 	2	 	 	35.09
1842	 	1	 	-3	 	-1.571	 	0	 	2	 	 	-0.6742
1843	 	1	 	-3	 	-1.571	 	1	 	2	 	 	-0.6298
1844	 	1	 	-3	 	-1.571	 	2	 	2	 	 	44.01
1845	 	1	 	-3	 	-0.7854	 	0	 	0	 	 	48.1
1846	 	1	 	-3	 	-0.7854	 	1	 	0	 	 	-0.59
1847	 	1	 	-3	 	-0.7854	 	2	 	0	 	 	-0.5941
1848	 	1	 	-3	 	0	 	0	 	1	 	 	-0.7322
1849	 	1	 	-3	 	0	 	1	 	1	 	 	30.09
1850	 	1	 	-3	 	0	 	2	 	1	 	 	-0.7932
1851	 	1	 	-3	 	0.7854	 	0	 	0	 	 	41.46
1852	 	1	 	-3	 	0.7854	 	1	 	0	 	 	-0.6875
1853	 	1	 	-3	 	0.7854	 	2	 	0	 	 	-0.6386
1854	 	1	 	-3	 	1.571	 	0	 	1	 	 	-0.7564
1855	 	1	 	-3	 	1.571	 	1	 	1	 	 	38.19
1856	 	1	 	-3	 	1.571	 	2	 	1	 	 	-0.8049
1857	 	1	 	-3	 	2.356	 	0	 	1	 	 	-1.207
1858	 	1	 	-3	 	2.356	 	1	 	1	 	 	32.77
1859	 	1	 	-3	 	2.356	 	2	 	1	 	 	-1.208
1860	 	1	 	-3	 	3.142	 	0	 	1	 	 	-1.613
1861	 	1	 	-3	 	3.142	 	1	 	1	 	 	23.19
1862	 	1	 	-3	 	3.142	 	2	 	1	 	 	-1.999
1863	 	1	 	-2	 	-3.142	 	0	 	2	 	 	-1.171
1864	 	1	 	-2	 	-3.142	 	1	 	2	 	 	-1.999
1865	 	1	 	-2	 	-3.142	 	2	 	2	 	 	27.37
1866	 	1	 	-2	 	-2.356	 	0	 	0	 	 	35.4
1867	 	1	 	-2	 	-2.356	 	1	 	0	 	 	-0.8713
1868	 	1	 	-2	 	-2.356	 	2	 	0	 	 	-0.822
1869	 	1	 	-2	 	-1.571	 	0	 	0	 	 	31.43
1870	 	1	 	-2	 	-1.571	 	1	 	0	 	 	-0.7347
1871	 	1	 	-2	 	-1.571	 	2	 	0	 	 	-0.7609
1872	 	1	 	-2	 	-0.7854	 	0	 	0	 	 	30.14
1873	 	1	 	-2	 	-0.7854	 	1	 	0	 	 	-0.6787
1874	 	1	 	-2	 	-0.7854	 	2	 	0	 	 	-0.7289
1875	 	1	 	-2	 	0	 	0	 	0	 	 	42.42
1876	 	1	 	-2	 	0	 	1	 	0	 	 	-0.6993
1877	 	1	 	-2	 	0	 	2	 	0	 	 	-0.6814
1878	 	1	 	-2	 	0.7854	 	0	 	1	 	 	-0.7477
1879	 	1	 	-2	 	0.7854	 	1	 	1	 	 	29.89
1880	 	1	 	-2	 	0.7854	 	2	 	1	 	 	-0.7821
1881	 	1	 	-2	 	1.571	 	0	 	0	 	 	37.57
1882	 	1	 	-2	 	1.571	 	1	 	0	 	 	-0.8509
1883	 	1	 	-2	 	1.571	 	2	 	0	 	 	-0.919
1884	 	1	 	-2	 	2.356	 	0	 	1	 	 	-1.039
1885	 	1	 	-2	 	2.356	 	1	 	1	 	 	33.55
1886	 	1	 	-2	 	2.356	 	2	 	1	 	 	-1.009
1887	 	1	 	-2	 	3.142	 	0	 	1	 	 	-1.399
1888	 	1	 	-2	 	3.142	 	1	 	1	 	 	25.13
1889	 	1	 	-2	 	3.142	 	2	 	1	 	 	-2.739
1890	 	1	 	-1	 	-3.142	 	0	 	2	 	 	-0.7797
1891	 	1	 	-1	 	-3.142	 	1	 	2	 	 	-1.9
1892	 	1	 	-1	 	-3.142	 	2	 	2	 	 	34.14
1893	 	1	 	-1	 	-2.356	 	0	 	2	 	 	-0.8032
1894	 	1	 	-1	 	-2.356	 	1	 	2	 	 	-0.7656
1895	 	1	 	-1	 	-2.356	 	2	 	2	 	 	42.57
1896	 	1	 	-1	 	-1.571	 	0	 	2	 	 	-0.573
1897	 	1	 	-1	 	-1.571	 	1	 	2	 	 	-0.6922
1898	 	1	 	-1	 	-1.571	 	2	 	2	 	 	45.73
1899	 	1	 	-1	 	-0.7854	 	0	 	0	 	 	47.24
1900	 	1	 	-1	 	-0.7854	 	1	 	0	 	 	-0.485
1901	 	1	 	-1	 	-0.7854	 	2	 	0	 	 	-0.4921
1902	 	1	 	-1	 	0	 	0	 	1	 	 	-0.6221
1903	 	1	 	-1	 	0	 	1	 	1	 	 	45.63
1904	 	1	 	-1	 	0	 	2	 	1	 	 	-0.5737
1905	 	1	 	-1	 	0.7854	 	0	 	1	 	 	-0.7462
1906	 	1	 	-1	 	0.7854	 	1	 	1	 	 	43.23
1907	 	1	 	-1	 	0.7854	 	2	 	1	 	 	-0.7465
1908	 	1	 	-1	 	1.571	 	0	 	1	 	 	-0.7113
1909	 	1	 	-1	 	1.571	 	1	 	1	 	 	40.74
1910	 	1	 	-1	 	1.571	 	2	 	1	 	 	-0.7365
1911	 	1	 	-1	 	2.356	 	0	 	1	 	 	-0.8447
1912	 	1	 	-1	 	2.356	 	1	 	1	 	 	38.23
1913	 	1	 	-1	 	2.356	 	2	 	1	 	 	-0.9099
1914	 	1	 	-1	 	3.142	 	0	 	1	 	 	-1.215
1915	 	1	 	-1	 	3.142	 	1	 	1	 	 	35.42
1916	 	1	 	-1	 	3.142	 	2	 	1	 	 	-1.999
1917	 	1	 	0	 	-3.142	 	0	 	2	 	 	-1.066
1918	 	1	 	0	 	-3.142	 	1	 	2	 	 	-1.929
1919	 	1	 	0	 	-3.142	 	2	 	2	 	 	34.34
1920	 	1	 	0	 	-2.356	 	0	 	2	 	 	-1.025
1921	 	1	 	0	 	-2.356	 	1	 	2	 	 	-1.015
1922	 	1	 	0	 	-2.356	 	2	 	2	 	 	41.21
1923	 	1	 	0	 	-1.571	 	0	 	0	 	 	44.05
1924	 	1	 	0	 	-1.571	 	1	 	0	 	 	-0.8897
1925	 	1	 	0	 	-1.571	 	2	 	0	 	 	-0.9077
1926	 	1	 	0	 	-0.7854	 	0	 	1	 	 	-0.9852
1927	 	1	 	0	 	-0.7854	 	1	 	1	 	 	40.49
1928	 	1	 	0	 	-0.7854	 	2	 	1	 	 	-1.044
1929	 	1	 	0	 	0	 	0	 	1	 	 	-1.125
1930	 	1	 	0	 	0	 	1	 	1	 	 	36.92
1931	 	1	 	0	 	0	 	2	 	1	 	 	-1.099
1932	 	1	 	0	 	0.7854	 	0	 	1	 	 	-1.37
1933	 	1	 	0	 	0.7854	 	1	 	1	 	 	32.83
1934	 	1	 	0	 	0.7854	 	2	 	1	 	 	-1.334
1935	 	1	 	0	 	1.571	 	0	 	1	 	 	-1.834
1936	 	1	 	0	 	1.571	 	1	 	1	 	 	25.95
1937	 	1	 	0	 	1.571	 	2	 	1	 	 	-1.805
1938	 	1	 	0	 	2.356	 	0	 	2	 	 	-2.252
1939	 	1	 	0	 	2.356	 	1	 	2	 	 	-2.223
1940	 	1	 	0	 	2.356	 	2	 	2	 	 	20.79
1941	 	1	 	0	 	3.142	 	0	 	0	 	 	30.17
1942	 	1	 	0	 	3.142	 	1	 	0	 	 	-2.245
1943	 	1	 	0	 	3.142	 	2	 	0	 	 	-2.909
1944	 	1	 	1	 	-3.142	 	0	 	2	 	 	-1.391
1945	 	1	 	1	 	-3.142	 	1	 	2	 	 	-1.999
1946	 	1	 	1	 	-3.142	 	2	 	2	 	 	28.6
1947	 	1	 	1	 	-2.356	 	0	 	0	 	 	38.52
1948	 	1	 	1	 	-2.356	 	1	 	0	 	 	-1.272
1949	 	1	 	1	 	-2.356	 	2	 	0	 	 	-1.253
1950	 	1	 	1	 	-1.571	 	0	 	0	 	 	41.57
1951	 	1	 	1	 	-1.571	 	1	 	0	 	 	-1.163
1952	 	1	 	1	 	-1.571	 	2	 	0	 	 	-1.134
1953	 	1	 	1	 	-0.7854	 	0	 	1	 	 	-1.277
1954	 	1	 	1	 	-0.7854	 	1	 	1	 	 	37.92
1955	 	1	 	1	 	-0.7854	 	2	 	1	 	 	-1.268
1956	 	1	 	1	 	0	 	0	 	1	 	 	-1.379
1957	 	1	 	1	 	0	 	1	 	1	 	 	34.01
1958	 	1	 	1	 	0	 	2	 	1	 	 	-1.301
1959	 	1	 	1	 	0.7854	 	0	 	1	 	 	-1.629
1960	 	1	 	1	 	0.7854	 	1	 	1	 	 	28.72
1961	 	1	 	1	 	0.7854	 	2	 	1	 	 	-1.676
1962	 	1	 	1	 	1.571	 	0	 	1	 	 	-2.259
1963	 	1	 	1	 	1.571	 	1	 	1	 	 	20.6
1964	 	1	 	1	 	1.571	 	2	 	1	 	 	-2.143
1965	 	1	 	1	 	2.356	 	0	 	1	 	 	-2.674
1966	 	1	 	1	 	2.356	 	1	 	1	 	 	12.44
1967	 	1	 	1	 	2.356	 	2	 	1	 	 	-2.72
1968	 	1	 	1	 	3.142	 	0	 	0	 	 	11.39
1969	 	1	 	1	 	3.142	 	1	 	0	 	 	-3.022
1970	 	1	 	1	 	3.142	 	2	 	0	 	 	-3.994
1971	 	1	 	2	 	-3.142	 	0	 	2	 	 	-1.708
1972	 	1	 	2	 	-3.142	 	1	 	2	 	 	-1.999
1973	 	1	 	2	 	-3.142	 	2	 	2	 	 	23.14
1974	 	1	 	2	 	-2.356	 	0	 	0	 	 	37.44
1975	 	1	 	2	 	-2.356	 	1	 	0	 	 	-1.623
