Gamma     = 0.99 , alpha    = 0.1 , episodes            = 30000
n actions = 3    , n states = 504 , n state action pair = 1512

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
1142	 	-3.5	 	0.5	 	-1.571	 	2	 	1	 	 	-5.024
1143	 	-3.5	 	0.5	 	-0.7854	 	0	 	2	 	 	-5.985
1144	 	-3.5	 	0.5	 	-0.7854	 	1	 	2	 	 	-5.813
1145	 	-3.5	 	0.5	 	-0.7854	 	2	 	2	 	 	10.71
1146	 	-3.5	 	0.5	 	0	 	0	 	2	 	 	-5.748
1147	 	-3.5	 	0.5	 	0	 	1	 	2	 	 	-5.721
1148	 	-3.5	 	0.5	 	0	 	2	 	2	 	 	22.04
1149	 	-3.5	 	0.5	 	0.7854	 	0	 	0	 	 	28.62
1150	 	-3.5	 	0.5	 	0.7854	 	1	 	0	 	 	-4.923
1151	 	-3.5	 	0.5	 	0.7854	 	2	 	0	 	 	-4.866
1152	 	-3.5	 	0.5	 	1.571	 	0	 	2	 	 	-4.035
1153	 	-3.5	 	0.5	 	1.571	 	1	 	2	 	 	-4.113
1154	 	-3.5	 	0.5	 	1.571	 	2	 	2	 	 	-3.94
1155	 	-3.5	 	0.5	 	2.356	 	0	 	0	 	 	-2.97
1156	 	-3.5	 	0.5	 	2.356	 	1	 	0	 	 	-3.143
1157	 	-3.5	 	0.5	 	2.356	 	2	 	0	 	 	-3.064
1158	 	-3.5	 	0.5	 	3.142	 	0	 	0	 	 	-2.97
1159	 	-3.5	 	0.5	 	3.142	 	1	 	0	 	 	-3.065
1160	 	-3.5	 	0.5	 	3.142	 	2	 	0	 	 	-2.997
1161	 	-3.5	 	1	 	-3.142	 	0	 	0	 	 	-2.97
1162	 	-3.5	 	1	 	-3.142	 	1	 	0	 	 	-2.997
1163	 	-3.5	 	1	 	-3.142	 	2	 	0	 	 	-3.118
1164	 	-3.5	 	1	 	-2.356	 	0	 	0	 	 	-3.94
1165	 	-3.5	 	1	 	-2.356	 	1	 	0	 	 	-3.94
1166	 	-3.5	 	1	 	-2.356	 	2	 	0	 	 	-4.013
1167	 	-3.5	 	1	 	-1.571	 	0	 	2	 	 	-4.905
1168	 	-3.5	 	1	 	-1.571	 	1	 	2	 	 	-4.878
1169	 	-3.5	 	1	 	-1.571	 	2	 	2	 	 	18.35
1170	 	-3.5	 	1	 	-0.7854	 	0	 	2	 	 	-5.541
1171	 	-3.5	 	1	 	-0.7854	 	1	 	2	 	 	-5.432
1172	 	-3.5	 	1	 	-0.7854	 	2	 	2	 	 	24.88
1173	 	-3.5	 	1	 	0	 	0	 	2	 	 	-5.451
1174	 	-3.5	 	1	 	0	 	1	 	2	 	 	-5.323
1175	 	-3.5	 	1	 	0	 	2	 	2	 	 	31.65
1176	 	-3.5	 	1	 	0.7854	 	0	 	0	 	 	35.29
1177	 	-3.5	 	1	 	0.7854	 	1	 	0	 	 	-4.735
1178	 	-3.5	 	1	 	0.7854	 	2	 	0	 	 	-4.738
1179	 	-3.5	 	1	 	1.571	 	0	 	2	 	 	-4.046
1180	 	-3.5	 	1	 	1.571	 	1	 	2	 	 	-3.994
1181	 	-3.5	 	1	 	1.571	 	2	 	2	 	 	-3.94
1182	 	-3.5	 	1	 	2.356	 	0	 	0	 	 	-2.97
1183	 	-3.5	 	1	 	2.356	 	1	 	0	 	 	-3.106
1184	 	-3.5	 	1	 	2.356	 	2	 	0	 	 	-2.994
1185	 	-3.5	 	1	 	3.142	 	0	 	0	 	 	-2.97
1186	 	-3.5	 	1	 	3.142	 	1	 	0	 	 	-3.006
1187	 	-3.5	 	1	 	3.142	 	2	 	0	 	 	-2.997
1188	 	-3.5	 	1.5	 	-3.142	 	0	 	0	 	 	-2.97
1189	 	-3.5	 	1.5	 	-3.142	 	1	 	0	 	 	-2.997
1190	 	-3.5	 	1.5	 	-3.142	 	2	 	0	 	 	-2.975
1191	 	-3.5	 	1.5	 	-2.356	 	0	 	0	 	 	-3.939
1192	 	-3.5	 	1.5	 	-2.356	 	1	 	0	 	 	-3.939
1193	 	-3.5	 	1.5	 	-2.356	 	2	 	0	 	 	-3.959
1194	 	-3.5	 	1.5	 	-1.571	 	0	 	0	 	 	6.869
1195	 	-3.5	 	1.5	 	-1.571	 	1	 	0	 	 	-4.87
1196	 	-3.5	 	1.5	 	-1.571	 	2	 	0	 	 	-4.905
1197	 	-3.5	 	1.5	 	-0.7854	 	0	 	2	 	 	-5.456
1198	 	-3.5	 	1.5	 	-0.7854	 	1	 	2	 	 	-5.314
1199	 	-3.5	 	1.5	 	-0.7854	 	2	 	2	 	 	17.81
1200	 	-3.5	 	1.5	 	0	 	0	 	2	 	 	-5.32
1201	 	-3.5	 	1.5	 	0	 	1	 	2	 	 	-5.262
1202	 	-3.5	 	1.5	 	0	 	2	 	2	 	 	27.25
1203	 	-3.5	 	1.5	 	0.7854	 	0	 	2	 	 	-5.058
1204	 	-3.5	 	1.5	 	0.7854	 	1	 	2	 	 	-5.043
1205	 	-3.5	 	1.5	 	0.7854	 	2	 	2	 	 	33.03
1206	 	-3.5	 	1.5	 	1.571	 	0	 	0	 	 	37.82
1207	 	-3.5	 	1.5	 	1.571	 	1	 	0	 	 	-4.624
1208	 	-3.5	 	1.5	 	1.571	 	2	 	0	 	 	-4.501
1209	 	-3.5	 	1.5	 	2.356	 	0	 	1	 	 	-3.909
1210	 	-3.5	 	1.5	 	2.356	 	1	 	1	 	 	28.63
1211	 	-3.5	 	1.5	 	2.356	 	2	 	1	 	 	-3.91
1212	 	-3.5	 	1.5	 	3.142	 	0	 	0	 	 	-2.97
1213	 	-3.5	 	1.5	 	3.142	 	1	 	0	 	 	-2.992
1214	 	-3.5	 	1.5	 	3.142	 	2	 	0	 	 	-2.997
1215	 	-3.5	 	2	 	-3.142	 	0	 	0	 	 	-2.97
1216	 	-3.5	 	2	 	-3.142	 	1	 	0	 	 	-2.997
1217	 	-3.5	 	2	 	-3.142	 	2	 	0	 	 	-3.001
1218	 	-3.5	 	2	 	-2.356	 	0	 	0	 	 	-2.97
1219	 	-3.5	 	2	 	-2.356	 	1	 	0	 	 	-3.02
1220	 	-3.5	 	2	 	-2.356	 	2	 	0	 	 	-2.974
1221	 	-3.5	 	2	 	-1.571	 	0	 	1	 	 	-3.974
1222	 	-3.5	 	2	 	-1.571	 	1	 	1	 	 	-3.94
1223	 	-3.5	 	2	 	-1.571	 	2	 	1	 	 	-3.974
1224	 	-3.5	 	2	 	-0.7854	 	0	 	2	 	 	-4.876
1225	 	-3.5	 	2	 	-0.7854	 	1	 	2	 	 	-4.778
1226	 	-3.5	 	2	 	-0.7854	 	2	 	2	 	 	22.34
1227	 	-3.5	 	2	 	0	 	0	 	2	 	 	-5.022
1228	 	-3.5	 	2	 	0	 	1	 	2	 	 	-4.992
1229	 	-3.5	 	2	 	0	 	2	 	2	 	 	31.23
1230	 	-3.5	 	2	 	0.7854	 	0	 	2	 	 	-4.874
1231	 	-3.5	 	2	 	0.7854	 	1	 	2	 	 	-4.78
1232	 	-3.5	 	2	 	0.7854	 	2	 	2	 	 	37.97
1233	 	-3.5	 	2	 	1.571	 	0	 	0	 	 	40.56
1234	 	-3.5	 	2	 	1.571	 	1	 	0	 	 	-4.467
1235	 	-3.5	 	2	 	1.571	 	2	 	0	 	 	-4.441
1236	 	-3.5	 	2	 	2.356	 	0	 	0	 	 	-3.935
1237	 	-3.5	 	2	 	2.356	 	1	 	0	 	 	-3.984
1238	 	-3.5	 	2	 	2.356	 	2	 	0	 	 	-3.935
1239	 	-3.5	 	2	 	3.142	 	0	 	0	 	 	-2.97
1240	 	-3.5	 	2	 	3.142	 	1	 	0	 	 	-2.984
1241	 	-3.5	 	2	 	3.142	 	2	 	0	 	 	-2.997
1242	 	-3.5	 	2.5	 	-3.142	 	0	 	0	 	 	-2.97
1243	 	-3.5	 	2.5	 	-3.142	 	1	 	0	 	 	-2.997
1244	 	-3.5	 	2.5	 	-3.142	 	2	 	0	 	 	-2.974
1245	 	-3.5	 	2.5	 	-2.356	 	0	 	0	 	 	-2.97
1246	 	-3.5	 	2.5	 	-2.356	 	1	 	0	 	 	-3.005
1247	 	-3.5	 	2.5	 	-2.356	 	2	 	0	 	 	-2.987
1248	 	-3.5	 	2.5	 	-1.571	 	0	 	1	 	 	-4.015
1249	 	-3.5	 	2.5	 	-1.571	 	1	 	1	 	 	-3.94
1250	 	-3.5	 	2.5	 	-1.571	 	2	 	1	 	 	-4.012
1251	 	-3.5	 	2.5	 	-0.7854	 	0	 	2	 	 	-4.796
1252	 	-3.5	 	2.5	 	-0.7854	 	1	 	2	 	 	-4.799
1253	 	-3.5	 	2.5	 	-0.7854	 	2	 	2	 	 	26.36
1254	 	-3.5	 	2.5	 	0	 	0	 	2	 	 	-5.252
1255	 	-3.5	 	2.5	 	0	 	1	 	2	 	 	-5.103
1256	 	-3.5	 	2.5	 	0	 	2	 	2	 	 	35.7
1257	 	-3.5	 	2.5	 	0.7854	 	0	 	2	 	 	-5.194
1258	 	-3.5	 	2.5	 	0.7854	 	1	 	2	 	 	-5.011
1259	 	-3.5	 	2.5	 	0.7854	 	2	 	2	 	 	40.03
1260	 	-3.5	 	2.5	 	1.571	 	0	 	2	 	 	-4.748
1261	 	-3.5	 	2.5	 	1.571	 	1	 	2	 	 	-4.566
1262	 	-3.5	 	2.5	 	1.571	 	2	 	2	 	 	43.07
1263	 	-3.5	 	2.5	 	2.356	 	0	 	0	 	 	45.51
1264	 	-3.5	 	2.5	 	2.356	 	1	 	0	 	 	-3.907
1265	 	-3.5	 	2.5	 	2.356	 	2	 	0	 	 	-3.909
1266	 	-3.5	 	2.5	 	3.142	 	0	 	0	 	 	-2.97
1267	 	-3.5	 	2.5	 	3.142	 	1	 	0	 	 	-3.1
1268	 	-3.5	 	2.5	 	3.142	 	2	 	0	 	 	-2.997
1269	 	-3.5	 	3	 	-3.142	 	0	 	0	 	 	50.94
1270	 	-3.5	 	3	 	-3.142	 	1	 	0	 	 	-2.917
1271	 	-3.5	 	3	 	-3.142	 	2	 	0	 	 	-2.758
1272	 	-3.5	 	3	 	-2.356	 	0	 	1	 	 	-2.917
1273	 	-3.5	 	3	 	-2.356	 	1	 	1	 	 	47.5
1274	 	-3.5	 	3	 	-2.356	 	2	 	1	 	 	-2.936
1275	 	-3.5	 	3	 	-1.571	 	0	 	1	 	 	-3.623
1276	 	-3.5	 	3	 	-1.571	 	1	 	1	 	 	43.49
1277	 	-3.5	 	3	 	-1.571	 	2	 	1	 	 	-3.759
1278	 	-3.5	 	3	 	-0.7854	 	0	 	1	 	 	-4.413
1279	 	-3.5	 	3	 	-0.7854	 	1	 	1	 	 	38.75
1280	 	-3.5	 	3	 	-0.7854	 	2	 	1	 	 	-4.449
1281	 	-3.5	 	3	 	0	 	0	 	1	 	 	-5.064
1282	 	-3.5	 	3	 	0	 	1	 	1	 	 	33.68
1283	 	-3.5	 	3	 	0	 	2	 	1	 	 	-5.009
1284	 	-3.5	 	3	 	0.7854	 	0	 	1	 	 	-5.552
1285	 	-3.5	 	3	 	0.7854	 	1	 	1	 	 	25.85
1286	 	-3.5	 	3	 	0.7854	 	2	 	1	 	 	-5.599
1287	 	-3.5	 	3	 	1.571	 	0	 	2	 	 	-6.023
1288	 	-3.5	 	3	 	1.571	 	1	 	2	 	 	-5.979
1289	 	-3.5	 	3	 	1.571	 	2	 	2	 	 	26.18
1290	 	-3.5	 	3	 	2.356	 	0	 	2	 	 	-6.099
1291	 	-3.5	 	3	 	2.356	 	1	 	2	 	 	-6.026
1292	 	-3.5	 	3	 	2.356	 	2	 	2	 	 	38.33
1293	 	-3.5	 	3	 	3.142	 	0	 	0	 	 	41.39
1294	 	-3.5	 	3	 	3.142	 	1	 	0	 	 	-5.723
1295	 	-3.5	 	3	 	3.142	 	2	 	0	 	 	-5.985
1296	 	-3.5	 	3.5	 	-3.142	 	0	 	0	 	 	51.63
1297	 	-3.5	 	3.5	 	-3.142	 	1	 	0	 	 	-2.997
1298	 	-3.5	 	3.5	 	-3.142	 	2	 	0	 	 	-2.473
1299	 	-3.5	 	3.5	 	-2.356	 	0	 	1	 	 	-2.676
1300	 	-3.5	 	3.5	 	-2.356	 	1	 	1	 	 	48
1301	 	-3.5	 	3.5	 	-2.356	 	2	 	1	 	 	-2.69
1302	 	-3.5	 	3.5	 	-1.571	 	0	 	1	 	 	-3.403
1303	 	-3.5	 	3.5	 	-1.571	 	1	 	1	 	 	44.56
1304	 	-3.5	 	3.5	 	-1.571	 	2	 	1	 	 	-3.479
1305	 	-3.5	 	3.5	 	-0.7854	 	0	 	1	 	 	-4.187
1306	 	-3.5	 	3.5	 	-0.7854	 	1	 	1	 	 	40.57
1307	 	-3.5	 	3.5	 	-0.7854	 	2	 	1	 	 	-4.27
1308	 	-3.5	 	3.5	 	0	 	0	 	1	 	 	-5.067
1309	 	-3.5	 	3.5	 	0	 	1	 	1	 	 	36.22
1310	 	-3.5	 	3.5	 	0	 	2	 	1	 	 	-4.961
1311	 	-3.5	 	3.5	 	0.7854	 	0	 	1	 	 	-5.744
1312	 	-3.5	 	3.5	 	0.7854	 	1	 	1	 	 	32.17
1313	 	-3.5	 	3.5	 	0.7854	 	2	 	1	 	 	-5.869
1314	 	-3.5	 	3.5	 	1.571	 	0	 	1	 	 	-6.713
1315	 	-3.5	 	3.5	 	1.571	 	1	 	1	 	 	27.69
1316	 	-3.5	 	3.5	 	1.571	 	2	 	1	 	 	-6.532
1317	 	-3.5	 	3.5	 	2.356	 	0	 	1	 	 	-7.905
1318	 	-3.5	 	3.5	 	2.356	 	1	 	1	 	 	21.69
1319	 	-3.5	 	3.5	 	2.356	 	2	 	1	 	 	-7.056
1320	 	-3.5	 	3.5	 	3.142	 	0	 	0	 	 	32.88
1321	 	-3.5	 	3.5	 	3.142	 	1	 	0	 	 	-6.896
1322	 	-3.5	 	3.5	 	3.142	 	2	 	0	 	 	-6.924
1323	 	-3	 	0.5	 	-3.142	 	0	 	0	 	 	-3.94
1324	 	-3	 	0.5	 	-3.142	 	1	 	0	 	 	-4.467
1325	 	-3	 	0.5	 	-3.142	 	2	 	0	 	 	-4.043
1326	 	-3	 	0.5	 	-2.356	 	0	 	1	 	 	-5.157
1327	 	-3	 	0.5	 	-2.356	 	1	 	1	 	 	-4.901
1328	 	-3	 	0.5	 	-2.356	 	2	 	1	 	 	-4.946
1329	 	-3	 	0.5	 	-1.571	 	0	 	1	 	 	-7.417
1330	 	-3	 	0.5	 	-1.571	 	1	 	1	 	 	-5.852
1331	 	-3	 	0.5	 	-1.571	 	2	 	1	 	 	-5.925
1332	 	-3	 	0.5	 	-0.7854	 	0	 	1	 	 	-7.537
1333	 	-3	 	0.5	 	-0.7854	 	1	 	1	 	 	-6.787
1334	 	-3	 	0.5	 	-0.7854	 	2	 	1	 	 	-6.829
1335	 	-3	 	0.5	 	0	 	0	 	2	 	 	-7.219
1336	 	-3	 	0.5	 	0	 	1	 	2	 	 	-6.831
1337	 	-3	 	0.5	 	0	 	2	 	2	 	 	-6.782
1338	 	-3	 	0.5	 	0.7854	 	0	 	2	 	 	-5.973
1339	 	-3	 	0.5	 	0.7854	 	1	 	2	 	 	-5.886
1340	 	-3	 	0.5	 	0.7854	 	2	 	2	 	 	-5.852
1341	 	-3	 	0.5	 	1.571	 	0	 	2	 	 	-4.95
1342	 	-3	 	0.5	 	1.571	 	1	 	2	 	 	-4.909
1343	 	-3	 	0.5	 	1.571	 	2	 	2	 	 	-4.901
1344	 	-3	 	0.5	 	2.356	 	0	 	0	 	 	-3.94
1345	 	-3	 	0.5	 	2.356	 	1	 	0	 	 	-4.1
1346	 	-3	 	0.5	 	2.356	 	2	 	0	 	 	-3.955
1347	 	-3	 	0.5	 	3.142	 	0	 	0	 	 	-3.932
1348	 	-3	 	0.5	 	3.142	 	1	 	0	 	 	-4.011
1349	 	-3	 	0.5	 	3.142	 	2	 	0	 	 	-3.994
1350	 	-3	 	1	 	-3.142	 	0	 	0	 	 	-3.94
1351	 	-3	 	1	 	-3.142	 	1	 	0	 	 	-3.994
1352	 	-3	 	1	 	-3.142	 	2	 	0	 	 	-3.982
1353	 	-3	 	1	 	-2.356	 	0	 	1	 	 	-4.898
1354	 	-3	 	1	 	-2.356	 	1	 	1	 	 	-4.898
1355	 	-3	 	1	 	-2.356	 	2	 	1	 	 	-4.949
1356	 	-3	 	1	 	-1.571	 	0	 	2	 	 	-5.823
1357	 	-3	 	1	 	-1.571	 	1	 	2	 	 	-5.809
1358	 	-3	 	1	 	-1.571	 	2	 	2	 	 	12.21
1359	 	-3	 	1	 	-0.7854	 	0	 	2	 	 	-6.712
1360	 	-3	 	1	 	-0.7854	 	1	 	2	 	 	-6.515
1361	 	-3	 	1	 	-0.7854	 	2	 	2	 	 	23.57
1362	 	-3	 	1	 	0	 	0	 	2	 	 	-6.881
1363	 	-3	 	1	 	0	 	1	 	2	 	 	-6.506
1364	 	-3	 	1	 	0	 	2	 	2	 	 	29.53
1365	 	-3	 	1	 	0.7854	 	0	 	2	 	 	-6.943
1366	 	-3	 	1	 	0.7854	 	1	 	2	 	 	-6.051
1367	 	-3	 	1	 	0.7854	 	2	 	2	 	 	34.26
1368	 	-3	 	1	 	1.571	 	0	 	0	 	 	36.91
1369	 	-3	 	1	 	1.571	 	1	 	0	 	 	-5.356
1370	 	-3	 	1	 	1.571	 	2	 	0	 	 	-5.252
1371	 	-3	 	1	 	2.356	 	0	 	1	 	 	-4.588
1372	 	-3	 	1	 	2.356	 	1	 	1	 	 	24.55
1373	 	-3	 	1	 	2.356	 	2	 	1	 	 	-4.603
1374	 	-3	 	1	 	3.142	 	0	 	0	 	 	-3.94
1375	 	-3	 	1	 	3.142	 	1	 	0	 	 	-3.982
1376	 	-3	 	1	 	3.142	 	2	 	0	 	 	-3.994
1377	 	-3	 	1.5	 	-3.142	 	0	 	0	 	 	-3.94
1378	 	-3	 	1.5	 	-3.142	 	1	 	0	 	 	-3.994
1379	 	-3	 	1.5	 	-3.142	 	2	 	0	 	 	-3.974
1380	 	-3	 	1.5	 	-2.356	 	0	 	1	 	 	-4.886
1381	 	-3	 	1.5	 	-2.356	 	1	 	1	 	 	-4.886
1382	 	-3	 	1.5	 	-2.356	 	2	 	1	 	 	-4.912
1383	 	-3	 	1.5	 	-1.571	 	0	 	2	 	 	-5.752
1384	 	-3	 	1.5	 	-1.571	 	1	 	2	 	 	-5.684
1385	 	-3	 	1.5	 	-1.571	 	2	 	2	 	 	16.43
1386	 	-3	 	1.5	 	-0.7854	 	0	 	2	 	 	-6.154
1387	 	-3	 	1.5	 	-0.7854	 	1	 	2	 	 	-6.137
1388	 	-3	 	1.5	 	-0.7854	 	2	 	2	 	 	25.01
1389	 	-3	 	1.5	 	0	 	0	 	2	 	 	-6.89
1390	 	-3	 	1.5	 	0	 	1	 	2	 	 	-6.176
1391	 	-3	 	1.5	 	0	 	2	 	2	 	 	32.27
1392	 	-3	 	1.5	 	0.7854	 	0	 	2	 	 	-6.461
1393	 	-3	 	1.5	 	0.7854	 	1	 	2	 	 	-5.779
1394	 	-3	 	1.5	 	0.7854	 	2	 	2	 	 	37.36
1395	 	-3	 	1.5	 	1.571	 	0	 	0	 	 	39.56
1396	 	-3	 	1.5	 	1.571	 	1	 	0	 	 	-5.203
1397	 	-3	 	1.5	 	1.571	 	2	 	0	 	 	-5.206
1398	 	-3	 	1.5	 	2.356	 	0	 	1	 	 	-4.626
1399	 	-3	 	1.5	 	2.356	 	1	 	1	 	 	26.85
1400	 	-3	 	1.5	 	2.356	 	2	 	1	 	 	-4.609
1401	 	-3	 	1.5	 	3.142	 	0	 	0	 	 	-3.94
1402	 	-3	 	1.5	 	3.142	 	1	 	0	 	 	-3.958
1403	 	-3	 	1.5	 	3.142	 	2	 	0	 	 	-3.994
1404	 	-3	 	2	 	-3.142	 	0	 	0	 	 	-3.94
1405	 	-3	 	2	 	-3.142	 	1	 	0	 	 	-3.994
1406	 	-3	 	2	 	-3.142	 	2	 	0	 	 	-3.984
1407	 	-3	 	2	 	-2.356	 	0	 	2	 	 	-4.778
1408	 	-3	 	2	 	-2.356	 	1	 	2	 	 	-4.777
1409	 	-3	 	2	 	-2.356	 	2	 	2	 	 	12.9
1410	 	-3	 	2	 	-1.571	 	0	 	2	 	 	-5.479
1411	 	-3	 	2	 	-1.571	 	1	 	2	 	 	-5.404
1412	 	-3	 	2	 	-1.571	 	2	 	2	 	 	22.05
1413	 	-3	 	2	 	-0.7854	 	0	 	2	 	 	-6.486
1414	 	-3	 	2	 	-0.7854	 	1	 	2	 	 	-5.834
1415	 	-3	 	2	 	-0.7854	 	2	 	2	 	 	28.57
1416	 	-3	 	2	 	0	 	0	 	2	 	 	-6.761
1417	 	-3	 	2	 	0	 	1	 	2	 	 	-6.034
1418	 	-3	 	2	 	0	 	2	 	2	 	 	34.18
1419	 	-3	 	2	 	0.7854	 	0	 	2	 	 	-5.804
1420	 	-3	 	2	 	0.7854	 	1	 	2	 	 	-5.843
1421	 	-3	 	2	 	0.7854	 	2	 	2	 	 	38.07
1422	 	-3	 	2	 	1.571	 	0	 	2	 	 	-5.223
1423	 	-3	 	2	 	1.571	 	1	 	2	 	 	-5.131
1424	 	-3	 	2	 	1.571	 	2	 	2	 	 	41.64
1425	 	-3	 	2	 	2.356	 	0	 	0	 	 	43.63
1426	 	-3	 	2	 	2.356	 	1	 	0	 	 	-4.522
1427	 	-3	 	2	 	2.356	 	2	 	0	 	 	-4.444
1428	 	-3	 	2	 	3.142	 	0	 	0	 	 	-3.94
1429	 	-3	 	2	 	3.142	 	1	 	0	 	 	-3.97
1430	 	-3	 	2	 	3.142	 	2	 	0	 	 	-3.994
1431	 	-3	 	2.5	 	-3.142	 	0	 	0	 	 	-3.934
1432	 	-3	 	2.5	 	-3.142	 	1	 	0	 	 	-3.994
1433	 	-3	 	2.5	 	-3.142	 	2	 	0	 	 	-4.007
1434	 	-3	 	2.5	 	-2.356	 	0	 	0	 	 	-3.94
1435	 	-3	 	2.5	 	-2.356	 	1	 	0	 	 	-4.016
1436	 	-3	 	2.5	 	-2.356	 	2	 	0	 	 	-4.015
1437	 	-3	 	2.5	 	-1.571	 	0	 	1	 	 	-4.964
1438	 	-3	 	2.5	 	-1.571	 	1	 	1	 	 	-4.901
1439	 	-3	 	2.5	 	-1.571	 	2	 	1	 	 	-4.999
1440	 	-3	 	2.5	 	-0.7854	 	0	 	1	 	 	-5.985
1441	 	-3	 	2.5	 	-0.7854	 	1	 	1	 	 	-5.849
1442	 	-3	 	2.5	 	-0.7854	 	2	 	1	 	 	-5.851
1443	 	-3	 	2.5	 	0	 	0	 	2	 	 	-6.732
1444	 	-3	 	2.5	 	0	 	1	 	2	 	 	-6.534
1445	 	-3	 	2.5	 	0	 	2	 	2	 	 	14.72
1446	 	-3	 	2.5	 	0.7854	 	0	 	2	 	 	-6.979
1447	 	-3	 	2.5	 	0.7854	 	1	 	2	 	 	-6.302
1448	 	-3	 	2.5	 	0.7854	 	2	 	2	 	 	25.27
1449	 	-3	 	2.5	 	1.571	 	0	 	2	 	 	-5.762
1450	 	-3	 	2.5	 	1.571	 	1	 	2	 	 	-5.658
1451	 	-3	 	2.5	 	1.571	 	2	 	2	 	 	30.44
1452	 	-3	 	2.5	 	2.356	 	0	 	0	 	 	34.88
1453	 	-3	 	2.5	 	2.356	 	1	 	0	 	 	-5.008
1454	 	-3	 	2.5	 	2.356	 	2	 	0	 	 	-4.863
1455	 	-3	 	2.5	 	3.142	 	0	 	0	 	 	-3.94
1456	 	-3	 	2.5	 	3.142	 	1	 	0	 	 	-3.946
1457	 	-3	 	2.5	 	3.142	 	2	 	0	 	 	-3.994
1458	 	-3	 	3	 	-3.142	 	0	 	0	 	 	48.16
1459	 	-3	 	3	 	-3.142	 	1	 	0	 	 	-3.994
1460	 	-3	 	3	 	-3.142	 	2	 	0	 	 	-3.168
1461	 	-3	 	3	 	-2.356	 	0	 	1	 	 	-3.703
1462	 	-3	 	3	 	-2.356	 	1	 	1	 	 	44.78
1463	 	-3	 	3	 	-2.356	 	2	 	1	 	 	-3.819
1464	 	-3	 	3	 	-1.571	 	0	 	1	 	 	-4.427
1465	 	-3	 	3	 	-1.571	 	1	 	1	 	 	40.1
1466	 	-3	 	3	 	-1.571	 	2	 	1	 	 	-4.531
1467	 	-3	 	3	 	-0.7854	 	0	 	1	 	 	-5.903
1468	 	-3	 	3	 	-0.7854	 	1	 	1	 	 	34.89
1469	 	-3	 	3	 	-0.7854	 	2	 	1	 	 	-5.269
1470	 	-3	 	3	 	0	 	0	 	1	 	 	-6.721
1471	 	-3	 	3	 	0	 	1	 	1	 	 	29.49
1472	 	-3	 	3	 	0	 	2	 	1	 	 	-5.94
1473	 	-3	 	3	 	0.7854	 	0	 	1	 	 	-6.456
1474	 	-3	 	3	 	0.7854	 	1	 	1	 	 	22.86
1475	 	-3	 	3	 	0.7854	 	2	 	1	 	 	-6.43
1476	 	-3	 	3	 	1.571	 	0	 	0	 	 	19.88
1477	 	-3	 	3	 	1.571	 	1	 	0	 	 	-6.458
1478	 	-3	 	3	 	1.571	 	2	 	0	 	 	-6.468
1479	 	-3	 	3	 	2.356	 	0	 	2	 	 	-6.129
1480	 	-3	 	3	 	2.356	 	1	 	2	 	 	-6.152
1481	 	-3	 	3	 	2.356	 	2	 	2	 	 	22.37
1482	 	-3	 	3	 	3.142	 	0	 	0	 	 	32.44
1483	 	-3	 	3	 	3.142	 	1	 	0	 	 	-5.793
1484	 	-3	 	3	 	3.142	 	2	 	0	 	 	-5.886
1485	 	-3	 	3.5	 	-3.142	 	0	 	0	 	 	48.94
1486	 	-3	 	3.5	 	-3.142	 	1	 	0	 	 	-2.997
1487	 	-3	 	3.5	 	-3.142	 	2	 	0	 	 	-2.844
1488	 	-3	 	3.5	 	-2.356	 	0	 	1	 	 	-3.345
1489	 	-3	 	3.5	 	-2.356	 	1	 	1	 	 	46.02
1490	 	-3	 	3.5	 	-2.356	 	2	 	1	 	 	-3.443
1491	 	-3	 	3.5	 	-1.571	 	0	 	1	 	 	-4.107
1492	 	-3	 	3.5	 	-1.571	 	1	 	1	 	 	42.83
1493	 	-3	 	3.5	 	-1.571	 	2	 	1	 	 	-4.166
1494	 	-3	 	3.5	 	-0.7854	 	0	 	1	 	 	-4.909
1495	 	-3	 	3.5	 	-0.7854	 	1	 	1	 	 	39.23
1496	 	-3	 	3.5	 	-0.7854	 	2	 	1	 	 	-4.977
1497	 	-3	 	3.5	 	0	 	0	 	1	 	 	-5.81
1498	 	-3	 	3.5	 	0	 	1	 	1	 	 	35.45
1499	 	-3	 	3.5	 	0	 	2	 	1	 	 	-5.637
1500	 	-3	 	3.5	 	0.7854	 	0	 	1	 	 	-6.527
1501	 	-3	 	3.5	 	0.7854	 	1	 	1	 	 	31.74
1502	 	-3	 	3.5	 	0.7854	 	2	 	1	 	 	-6.481
1503	 	-3	 	3.5	 	1.571	 	0	 	1	 	 	-7.876
1504	 	-3	 	3.5	 	1.571	 	1	 	1	 	 	27.54
1505	 	-3	 	3.5	 	1.571	 	2	 	1	 	 	-7.085
1506	 	-3	 	3.5	 	2.356	 	0	 	1	 	 	-7.729
1507	 	-3	 	3.5	 	2.356	 	1	 	1	 	 	20.17
1508	 	-3	 	3.5	 	2.356	 	2	 	1	 	 	-7.172
1509	 	-3	 	3.5	 	3.142	 	0	 	0	 	 	23.57
1510	 	-3	 	3.5	 	3.142	 	1	 	0	 	 	-6.987
1511	 	-3	 	3.5	 	3.142	 	2	 	0	 	 	-6.917
